Season,Name,Team,IP,FA-X,FT-X,FC-X,FS-X,FO-X,SI-X,SL-X,CU-X,KC-X,EP-X,CH-X,SC-X,KN-X,NameASCII,PlayerId,MLBAMID
2025,"José Berríos","TOR",164,-6.2784765625,,-0.7951366023013466,,,-9.812877948467548,,7.7652021201959665,,,-8.79351337139423,,,"Jose Berrios",14168,621244
2025,"Tyler Glasnow","LAD",90.1,-1.1392215415123088,,,,,-6.859829661885246,1.0419022213063838,2.141911071023823,,,,,,"Tyler Glasnow",14374,607192
2025,"Michael Lorenzen","KCR",140.2,-7.090859549386161,,-1.3043310546875,,,-10.14198595412234,3.163039087486674,0.7390115087516463,,,-9.228310644776002,,,"Michael Lorenzen",14843,547179
2025,"Germán Márquez","COL",126.1,-6.227200018545994,,,,,-8.797105748945148,-1.021145603113007,,0.33275687985303926,,-7.3358770406471105,,,"German Marquez",15038,608566
2025,"Andrew Heaney","PIT",117,10.165070303243484,,,,,11.5478125,-0.5878313366411511,-4.731606129849895,-4.6974222676737325,,10.556396484375,,,"Andrew Heaney",15423,571760
2025,"Matthew Boyd","CHC",179.2,8.240428003771552,,,,,10.317938776299505,-0.536368164361692,-5.622940112540193,,,9.59335186298077,,,"Matthew Boyd",15440,571510
2025,"Nick Pivetta","SDP",181.2,-1.805771432271818,,2.14603010939044,-7.409718322753906,,-5.779519410259955,6.983625994988207,3.78652045270866,,,,,,"Nick Pivetta",15454,601713
2025,"Lucas Giolito","BOS",145,-4.33419229930192,,,,,,0.7482072181827558,2.826844936463891,,,-7.968295550971442,,,"Lucas Giolito",15474,608337
2025,"Antonio Senzatela","COL",108,-3.088629270067402,,,,,-6.241958182198661,1.949420383998326,2.538222111553785,,,-5.991146772335737,,,"Antonio Senzatela",15488,622608
2025,"Luis Castillo","SEA",180.2,-8.12421015399531,,,,,-11.17780017706738,-0.20831665890948917,,,,-10.693068560431986,,,"Luis Castillo",15689,622491
2025,"Zack Littell","- - -",186.2,-4.3557594725089555,,,-6.9092272660863685,,-8.281633218486657,1.3953967125587214,,,,,,,"Zack Littell",15823,641793
2025,"Sean Manaea","NYM",51.1,9.13761672835669,,,,,8.602471923828125,-6.182367852393617,,,,9.261170523507255,,,"Sean Manaea",15873,640455
2025,"Luis Severino","ATH",162.2,-4.6858605391142385,,-0.3434327323481722,,,-8.56696416290713,7.485966573234733,,,,-8.509497912176725,,,"Luis Severino",15890,622663
2025,"Carlos Rodón","NYY",195.1,6.842628842308407,,2.72117919921875,,,8.968188239532767,-2.330057802231654,-3.5646212218237703,,,7.813542889721821,,,"Carlos Rodon",16137,607074
2025,"Aaron Nola","PHI",94.1,-7.987847964638158,,-1.2521398129670516,,,-10.777351569450623,,,7.836444479109683,,-9.16954345703125,,,"Aaron Nola",16149,605400
2025,"Brandon Woodruff","MIL",64.2,-2.370361942572882,,0.8365439105507554,,,-7.791463627156986,6.014437993367513,1.2719136344061956,,,-8.76182933134191,,,"Brandon Woodruff",16162,605540
2025,"Kyle Freeland","COL",162.2,5.212687664721385,,1.1285030718931217,,,8.714259440104167,-4.568147863232115,,-0.4611813109598042,,7.623805870004252,,,"Kyle Freeland",16256,607536
2025,"Tyler Mahle","TEX",86.2,-6.929332710846126,,1.1538022648204456,-8.473086523947455,,,1.0328534997027854,,,,,,,"Tyler Mahle",16358,641816
2025,"Austin Gomber","COL",57.2,4.424979073660714,,-1.4514628410339356,1.3261454264322916,,,-1.9119828901950668,,-3.20580316358997,,5.787710422422828,,,"Austin Gomber",16561,596295
2025,"Grant Holmes","ATL",114,-3.6154232385023586,,-0.8797390912030194,,,-5.407651424407959,0.975527888236286,1.8918428642805232,,,-7.961878900942595,,,"Grant Holmes",16944,656550
2025,"Trevor Williams","WSN",82.2,-1.9395314715863048,,,,,-8.488186645507813,4.541480189732143,,,,-8.349907987861224,,,"Trevor Williams",16977,592866
2025,"Pablo López","MIN",75.2,-4.259956139360549,,,,,-9.028531702553353,6.283019333742978,3.566648913967994,,,-9.044749056355338,,,"Pablo Lopez",17085,641154
2025,"Ranger Suarez","PHI",157.1,4.155712407861052,,-0.7400914052086419,,,9.630734318794964,-3.7604968501072302,-5.959639765227418,,,6.7987560403758085,,,"Ranger Suarez",17277,624133
2025,"Framber Valdez","HOU",192,4.333941372958097,,,,,9.425022725039309,-1.831292456322974,-7.27575033062304,,,8.618857106854838,,,"Framber Valdez",17295,664285
2025,"Erick Fedde","- - -",120.2,,,0.16700348551844207,,,-7.159687148792118,6.504309415817261,,,,-7.444385561735734,,,"Erick Fedde",17425,607200
2025,"Jack Flaherty","DET",161,-4.066631440749812,,,,,-8.887981499565972,2.802559206838565,,6.081860555579736,,-8.226883782280815,,,"Jack Flaherty",17479,656427
2025,"Mitch Keller","PIT",176.1,-5.47260118068609,,0.3735993305842082,,,-8.88232421875,6.207977423688027,6.388598051525298,,,-8.458224209872158,,,"Mitch Keller",17594,656605
2025,"Jeffrey Springs","ATH",158.1,7.1701438210227275,,0.9066421402084244,,,,-2.9747992242132866,,,,7.692161070097477,,,"Jeffrey Springs",17677,605488
2025,"Logan Webb","SFG",207,-5.674071788787842,,-1.7818621189898045,,,-9.664513561989564,7.581971962700458,,,,-5.359151204427083,,,"Logan Webb",17995,657277
2025,"Michael Soroka","- - -",83.1,-6.178840138087763,,,,,-10.143910826538963,,5.984996889075455,,,-10.57301139831543,,,"Michael Soroka",18383,647336
2025,"Dylan Cease","SDP",168,-2.547022420377396,,,,,-6.507008602744655,0.6010917477215951,,1.3332124740358382,,-5.065098930807674,,,"Dylan Cease",18525,656302
2025,"Freddy Peralta","MIL",176.2,-3.63779557133934,,,,,,1.8381861526122207,2.1042792509426125,,,-10.616190064408396,,,"Freddy Peralta",18679,642547
2025,"Sandy Alcantara","MIA",174.2,-8.753887038934426,,,,,-10.685236500640773,-0.04417167630111962,0.9870190757707533,,,-10.423973880597014,,,"Sandy Alcantara",18684,645261
2025,"Zac Gallen","ARI",192,-3.268632093727884,,0.9910360483022836,,,-6.9778053977272725,2.284922371923396,,1.898810345193614,,-7.769496163922156,,,"Zac Gallen",19291,668678
2025,"Cal Quantrill","- - -",117.2,-6.091754195159688,,0.8784359105721048,-6.936804228422174,,-9.266802538622606,1.557915496826172,2.0051696260096663,,,-8.676887512207031,,,"Cal Quantrill",19312,615698
2025,"Eric Lauer","TOR",74,5.353012508816189,,-1.4967662189023714,,,,-1.3432265061598558,-4.459287712372929,,,4.66272218199982,,,"Eric Lauer",19316,641778
2025,"Dean Kremer","BAL",163.1,-5.029010336581947,,2.024885530291863,-6.605835196140414,,-9.254242556162149,0.5163224140803019,2.906508139514048,,,,,,"Dean Kremer",19350,665152
2025,"Corbin Burnes","ARI",64.1,,,1.0876082547735222,,,-7.346481480549291,3.186610630580357,5.381507480267397,,,-8.901848779965754,,,"Corbin Burnes",19361,669203
2025,"Walker Buehler","- - -",120,-3.6722829260300323,,2.033991308455427,,,-9.213189785722372,5.60936307282427,,6.162933577352495,,-9.512235184790383,,,"Walker Buehler",19374,621111
2025,"Aaron Civale","- - -",89,-4.455133272906926,,2.43471174858408,-8.034577728599631,,-8.51732177734375,5.001661107160043,7.030153644618704,,,,,,"Aaron Civale",19479,650644
2025,"Jason Alexander","HOU",68.1,-8.34848403930664,,-0.667964049748012,,,-10.109260110294118,8.782941851699562,,,,-10.36354522277661,,,"Jason Alexander",19666,669920
2025,"Dustin May","- - -",124.2,-7.085936737060547,,-1.0597933915557054,,,-11.259461694834183,8.990814436162376,,,,-8.77119649251302,,,"Dustin May",19716,669160
2025,"Michael King","SDP",73.1,-5.201595627498948,,,,,-11.820175509982638,6.060789798977367,,,,-11.974551379909004,,,"Michael King",19853,650633
2025,"Griffin Canning","NYM",76.1,-5.847657304603132,,-0.4010719598508349,,,-8.276362419128418,0.4415125553076866,,7.09564138829023,,-8.960822563666802,,,"Griffin Canning",19867,656288
2025,"Clarke Schmidt","NYY",78.2,-3.346229248046875,,0.19986248016357422,,,-7.461734008789063,6.570845712667956,,4.8740365751121075,,,,,"Clarke Schmidt",19899,657376
2025,"Jesús Luzardo","PHI",183.2,7.73046875,,,,,10.482913400643687,-3.287561161001933,,,,10.050105528730807,,,"Jesus Luzardo",19959,666200
2025,"Joey Wentz","ATL",61,2.9454183639755085,,,,,,-2.250974640132874,-2.7085276334479667,,,7.930130282315341,,,"Joey Wentz",19962,666214
2025,"Bailey Falter","- - -",121.1,2.429206351346748,,,2.44391712320262,,4.7714481857587705,-2.0412699917712844,-1.5490169231708233,,,,,,"Bailey Falter",20070,663559
2025,"Chris Paddack","- - -",145.1,-5.698378234468779,,-0.35123905228690866,,,-8.192804163152521,0.8792082356140677,2.4115431669453415,,,-9.16358741554054,,,"Chris Paddack",20099,663978
2025,"David Peterson","NYM",168.2,3.344827854886968,,,,,9.024136460977157,-0.645445239636325,-3.0516053895692568,,,8.909044053819445,,,"David Peterson",20302,656849
2025,"Casey Mize","DET",149,-5.274410404962547,,,-8.812055483853252,,-8.525994147454108,0.6338199604911487,2.9966895693824407,,,,,,"Casey Mize",20492,663554
2025,"Bowden Francis","TOR",64,-4.826177223933881,,,-5.502501010894775,,-8.09505386352539,2.4860035289417612,8.275888061523437,,,,,,"Bowden Francis",20548,670102
2025,"Yusei Kikuchi","LAA",178.1,6.173842127515033,,,,,9.21992916531033,-0.887993231217419,-3.3597596753545167,,,8.297593713444185,,,"Yusei Kikuchi",20633,579328
2025,"Cristopher Sánchez","PHI",202,,,,,,11.15134885862425,-0.1734204678922086,,,,10.314050056267313,,,"Cristopher Sanchez",20778,650911
2025,"Luis Gil","NYY",57,-2.487899127657205,,,,,,3.55278369140625,,,,-9.168113741812228,,,"Luis Gil",21052,661563
2025,"Bailey Ober","MIN",146.1,-5.135535830543155,,,,,-8.327903464988426,3.224632504111842,3.838851414369733,,,-10.697872929285976,,,"Bailey Ober",21224,641927
2025,"Tylor Megill","NYM",68.1,-4.707172298614443,,,,,-9.814757796358471,2.288819386902883,5.485305965647978,,,-10.556633767117276,,,"Tylor Megill",21318,656731
2025,"Joe Ryan","MIN",166,-8.075553806348779,,,-9.492438129412376,,-10.229288736979166,4.238749351068679,6.035159241919424,,,,,,"Joe Ryan",21390,657746
2025,"Davis Martin","CHW",136.2,-4.267682000550474,,0.28840019866710404,,,-9.459975119942946,4.931326293945313,7.255625972041377,,,-8.893683374707944,,,"Davis Martin",21448,663436
2025,"Kris Bubic","KCR",116.1,3.166739480537281,,,,,8.332746978498932,-4.083881724964488,,,,7.030586040839947,,,"Kris Bubic",21455,663460
2025,"Stephen Kolek","- - -",112.2,-5.390734919795284,,-0.776807287787649,,,-9.966997826128685,2.6465718329707277,4.8134684562683105,,,-8.359209333147321,,,"Stephen Kolek",21487,663568
2025,"Jake Irvin","WSN",180,-6.089063634338701,,0.6782236650955579,,,-10.140038457817337,3.401959368290792,7.785493903203842,,,-9.541458932976974,,,"Jake Irvin",21504,663623
2025,"Edward Cabrera","MIA",137.2,-6.726064010779616,,,,,-10.279616095430107,0.4926574236323104,5.848671893391008,,,-10.356545494342672,,,"Edward Cabrera",21690,665795
2025,"Cole Ragans","KCR",61.2,8.371618606624532,,0.28207530227361943,,,,-0.5400280024381292,,-6.214917169100996,,9.651257501132246,,,"Cole Ragans",21846,666142
2025,"José Soriano","LAA",169,-5.2461591265690375,,,-6.164031982421875,,-7.9145693416483915,0.6791411904727711,,6.859558187837382,,-3.4608787536621093,,,"Jose Soriano",22100,667755
2025,"Hunter Greene","CIN",107.2,-5.738760765905491,,,-6.511269427360372,,,2.4173314270918578,5.116466522216797,,,,,,"Hunter Greene",22182,668881
2025,"MacKenzie Gore","WSN",159.2,4.445126488095238,,0.5492440704116248,,,,0.214719915533209,-2.1083297164351853,,,8.515808316663062,,,"MacKenzie Gore",22201,669022
2025,"Logan Gilbert","SEA",131,-5.14902037793718,,,-3.0679706546431738,,-8.55149434407552,0.018451207562496786,6.947591651300466,,,,,,"Logan Gilbert",22250,669302
2025,"Shane Baz","TBR",166.1,-6.196253484217965,,0.821755142211914,,,,1.6016840120641196,,3.84410134875171,,-9.88077066795619,,,"Shane Baz",22264,669358
2025,"Tarik Skubal","DET",195.1,2.5126665729971758,,,8.655047098795572,,8.113814380787037,-1.2756470240903703,-2.420541884023932,,,9.072495853701117,,,"Tarik Skubal",22267,669373
2025,"Trevor Rogers","BAL",109.2,7.24557006467145,,,,,10.815968583269816,-2.699183844910643,,,,8.49146890875154,,,"Trevor Rogers",22286,669432
2025,"Matthew Liberatore","STL",151.2,4.263403562035891,,-0.8713594970703125,,,7.596234011182598,-1.974518306671627,-5.293584296043883,,,8.806690937763936,,,"Matthew Liberatore",22294,669461
2025,"Taj Bradley","- - -",142.2,-4.3145668723366475,,1.8044980317929538,-7.717668706720525,,-7.645104538310658,,1.852058342321595,,,,,,"Taj Bradley",22543,671737
2025,"Keider Montero","DET",58,-3.8066814511914715,,,,,-9.461682977523395,5.204327091507848,,6.610522661052767,,-9.588599280973451,,,"Keider Montero",22630,672456
2025,"Janson Junk","MIA",87.1,-1.7162159423828125,,,,,,4.534445114407251,3.1947970699954342,,,-8.15433814639137,,,"Janson Junk",23301,676083
2025,"Joey Cantillo","CLE",67,4.370221011513158,,,,,,-2.4405682133693323,-4.541547204694178,,,5.778679807595065,,,"Joey Cantillo",23335,676282
2025,"JP Sears","- - -",135.2,7.207945062516259,,1.5175279378890991,,,9.43357969585218,-5.640054123911692,-2.055461390265103,,,9.67037515586379,,,"JP Sears",23429,676664
2025,"Ben Brown","CHC",75.2,-4.821949283227304,,,,,,,,1.0324881790030715,,-7.257028307233538,,,"Ben Brown",23590,676962
2025,"Brayan Bello","BOS",161.2,-5.039320068359375,,-0.032329029767460556,,,-10.209625779536733,4.921268478094363,,,,-9.80465081877309,,,"Brayan Bello",23920,678394
2025,"Simeon Woods Richardson","MIN",107,-3.4482041160659036,,,-5.757920861881685,,,2.2069529360520623,2.967254638671875,,,-9.350233201856737,,,"Simeon Woods Richardson",24494,680573
2025,"Randy Vásquez","SDP",129,-5.576920650792464,,0.13821813754780116,,,-9.425077658801822,5.829682356156643,6.457090708602398,,,-11.114155375874127,,,"Randy Vasquez",24719,681190
2025,"Mike Burrows","PIT",86.2,-3.5786105885225186,,,,,-8.576657681851774,1.5277045429616734,4.660029713700458,,,-8.19213793871997,,,"Mike Burrows",24728,681347
2025,"Reese Olson","DET",68.2,-6.348823654819542,,,,,-9.859528801127675,1.9877997903262867,3.508404016494751,,,-9.339463704427084,,,"Reese Olson",24968,681857
2025,"Jacob Lopez","ATH",84,8.774955594385398,,1.6746824718656994,,,11.23067043138587,-4.156182362806981,,,,11.526999149596293,,,"Jacob Lopez",25098,682052
2025,"Brady Singer","CIN",169.2,-4.093072878434354,,0.3766560208970222,,,-9.639641690954232,2.8474431182915922,,,,,,,"Brady Singer",25377,663903
2025,"Drew Rasmussen","TBR",150,-2.8407452839176828,,1.8787228933577675,,,-8.779192177122866,5.744820186070034,2.3744004821777343,,,-5.439849308558872,,,"Drew Rasmussen",25385,656876
2025,"George Kirby","SEA",126,-6.400756027524834,,,-6.908988407679966,,-10.100054624269335,5.439902070107268,,4.843803556540267,,-9.326735786769701,,,"George Kirby",25436,669923
2025,"Hunter Brown","HOU",185.1,-4.453064670138889,,1.0621462566096609,,,-8.548068907202744,1.4959090138209685,,2.2050967810288915,,-8.789031639527739,,,"Hunter Brown",25880,686613
2025,"Quinn Priester","MIL",130.2,,,-0.2683422063798553,,,-8.915007102272726,1.6792386032893272,1.9578181180087002,,,-7.705923831824101,,,"Quinn Priester",25977,682990
2025,"Brandon Walter","HOU",53.2,6.233254985444865,,-0.34679884974731995,,,10.699082318474264,-8.742627086535178,,,,10.69349209574245,,,"Brandon Walter",26056,687888
2025,"Andre Pallante","STL",162.2,-0.6811301815688908,,,,,-6.193712700737847,2.156041964678697,,1.722464493879183,,,,,"Andre Pallante",26108,669467
2025,"Ryan Pepiot","TBR",167.2,-4.759642451340386,,1.2041482269448578,,,-7.807203813032671,3.467701724487041,8.977975909629565,,,-8.432543402777778,,,"Ryan Pepiot",26221,686752
2025,"Ryne Nelson","ARI",128,-2.180462971750098,,0.4563491003853934,,,,2.373698161787776,3.767096420814251,,,-7.489854679551235,,,"Ryne Nelson",26253,669194
2025,"Nick Lodolo","CIN",155.2,10.990243949142156,,,,,11.519086110065262,,-3.6107210820479674,,,10.748613353992086,,,"Nick Lodolo",26378,666157
2025,"Bradley Blalock","COL",55.2,-2.038536021693791,,1.9474158773616868,-5.103130472117457,,,1.7500875635084763,0.07836111580453269,,,,,,"Bradley Blalock",26419,687134
2025,"Ryan Gusto","- - -",81.2,-3.9976824775009283,,1.581041677838805,,,-9.816799906276216,6.375540328352419,4.0967422943770115,,,-9.628371635492702,,,"Ryan Gusto",26440,687473
2025,"Garrett Crochet","BOS",205.1,5.350649756716009,,-1.3418438358393978,,,9.952238642068274,-7.115138566826444,,,,7.342600808214786,,,"Garrett Crochet",27463,676979
2025,"Emerson Hancock","SEA",81.1,-8.066347020617604,,,,,-11.582045087930162,3.4569726201701045,,,,-10.098357921338263,,,"Emerson Hancock",27470,676106
2025,"Max Meyer","MIA",64.2,-5.612738539130141,,,,,-8.902729732889524,2.161413875626929,,,,-9.334469943576389,,,"Max Meyer",27474,676974
2025,"Spencer Strider","ATL",125.1,-5.614042354446115,,,,,,2.269331737231183,5.152649250436337,,,-8.431366281411082,,,"Spencer Strider",27498,675911
2025,"Slade Cecconi","CLE",132,-6.731690267832314,,-0.20024802003587996,,,-9.862134757020925,2.4160780832557482,4.802057961856618,,,-8.551917685231855,,,"Slade Cecconi",27500,677944
2025,"Logan Allen","CLE",155.2,4.158503377503453,,-1.803467771877496,,,8.54585167253521,-7.570694091407496,,,,6.167595620097419,,,"Logan Allen",27589,671106
2025,"Mitchell Parker","WSN",158.1,3.6808313005072213,,,4.267199198404948,,,-1.8892178225826908,0.08373649265455163,,,,,,"Mitchell Parker",27636,680730
2025,"Luis Ortiz","CLE",88.2,-7.791317894345238,,-0.33181990747866424,,,-10.13333911049488,2.9770962830374357,,,,-8.967788538981958,,,"Luis Ortiz",27646,682847
2025,"Tanner Gordon","COL",75.1,-7.050880838565449,,,,,,-0.07723506547247098,0.13871313975407526,,,-7.712758343482652,,,"Tanner Gordon",27669,685299
2025,"Jack Kochanowicz","LAA",111,-4.658026724801936,,,,,-8.68258965495541,2.8201058943641377,,,,-5.570770848299809,,,"Jack Kochanowicz",27688,686799
2025,"Eury Pérez","MIA",95.1,-6.394792384171984,,,,,-9.884444100516182,1.4319038019310428,5.555073657066994,,,-9.092023310770514,,,"Eury Perez",27768,691587
2025,"Bryce Elder","ATL",156.1,-2.3390548213835687,,,,,-8.569546387641777,0.6834194922096192,,,,-6.954270047379991,,,"Bryce Elder",27779,693821
2025,"Brandon Pfaadt","ARI",176.2,-4.058561673129562,,0.3780870401082824,,,-9.3851049876283,5.050873700310202,5.431105458612673,,,-9.798233464392702,,,"Brandon Pfaadt",27782,694297
2025,"Brandon Young","BAL",57.2,-1.7921124800895025,,2.0487378142600834,-6.125783954551834,,,1.7569928850446428,6.353388605891047,,,-8.559650509856468,,,"Brandon Young",27819,687064
2025,"J.T. Ginn","ATH",75,-3.9277121225992837,,-1.4547706604003907,,,-8.730806054392911,1.8109296281761098,,,,-8.107215827238475,,,"J.T. Ginn",27889,669372
2025,"Bryce Miller","SEA",90.1,-4.11983480332773,,0.32024237844679093,-6.383004264435554,,-8.879497931985295,4.263699891137295,,1.3690453035285675,,,,,"Bryce Miller",29837,682243
2025,"Emmet Sheehan","LAD",59.2,-5.777506706513554,,,,,,1.4277034335666232,6.165963900291313,,,-7.698961129217792,,,"Emmet Sheehan",29839,686218
2025,"Ryan Bergert","- - -",72.1,-4.925839122105926,,,,,-9.093841911764706,4.285087890625,2.8582143783569336,,,-8.690072600374517,,,"Ryan Bergert",29863,686701
2025,"Michael McGreevy","STL",90,-6.050316837246857,,-0.2049436849706313,,,-8.445795815677966,6.34184862219769,5.796219226925872,,,-9.000927899334881,,,"Michael McGreevy",29869,700241
2025,"Sean Burke","CHW",104,-3.546548069113552,,,,,-8.028287956513553,2.1475646407515914,2.832652279107565,,,-9.053295207473466,,,"Sean Burke",29878,680732
2025,"Andrew Abbott","CIN",166.1,5.886598902662312,,0.5343206322711447,,,,-5.597828273204607,-4.986648106338954,,,9.226862338105988,,,"Andrew Abbott",29911,671096
2025,"Cade Povich","BAL",103.2,6.6202669670245395,,2.182157408516362,,,9.516276401756084,-4.852901389382103,-5.063491441717195,,,6.297878689236111,,,"Cade Povich",30055,700249
2025,"Landen Roupp","SFG",106.2,-8.02549039400541,,-2.2450657506142893,,,-10.97854142848069,,9.891035600142045,,,-9.835086098200158,,,"Landen Roupp",30076,694738
2025,"Chad Patrick","MIL",115.2,-4.367974143130196,,1.6259122260711478,-7.006422678629558,,-9.169791451089957,4.282787464283131,2.484371609157986,,,-7.39626816571769,,,"Chad Patrick",30113,694477
2025,"Gavin Williams","CLE",167.2,-7.136261293458372,,-2.2139420672160823,,,-9.434814453125,4.72648364974633,4.88013599537037,,,-3.4028587341308594,,,"Gavin Williams",30122,668909
