Season,Name,Team,IP,vFA,vFT,vFC,vFS,vFO,vSI,vSL,vCU,vKC,vEP,vCH,vSC,vKN,NameASCII,PlayerId,MLBAMID
2023,"Hyun Jin Ryu","TOR",52,88.60228285408745,,85.14840639928345,,,87.71012781843355,,68.87464926276408,,,78.12381159060847,,,"Hyun Jin Ryu",14444,547943
2023,"Paul Blackburn","OAK",102.2,91.90653545673077,,88.84212062669837,,,91.75178745814732,80.81794002757353,79.05841121495327,,,85.97378451152913,,,"Paul Blackburn",14739,621112
2023,"Julio Urías","LAD",117.1,92.70648259303721,,87.06783397295321,,,,,79.22486627252252,,,86.0610317887931,,,"Julio Urias",14765,628711
2023,"Michael Lorenzen","- - -",148.2,94.273251953125,,90.77499771118164,,,93.61610852645131,84.67943426322653,81.93888685438368,,,84.42736665702161,,,"Michael Lorenzen",14843,547179
2023,"Jon Gray","TEX",157.1,95.69694588264299,,,,,,87.21279839979013,78.23648648648648,,,88.80324022032374,,,"Jon Gray",14916,592351
2023,"Ben Lively","CIN",65.2,90.59625472802594,,87.90555374710648,,,91.70509620949075,80.30753138075313,76.28170850800305,,,84.31958762886597,,,"Ben Lively",14932,594902
2023,"Andrew Heaney","TEX",136.2,92.4661571557971,,,,,,82.02812768010291,74.4000015258789,,,83.99389304577464,,,"Andrew Heaney",15423,571760
2023,"Matthew Boyd","DET",71,91.40594885737886,,,,,90.8073135003811,79.64610427582335,73.79195290050288,,,80.16940460901826,,,"Matthew Boyd",15440,571510
2023,"Nick Pivetta","BOS",87,94.38670284938942,,88.49230554601648,84.77272727272727,,,85.8628921508789,79.26194430774278,,,,,,"Nick Pivetta",15454,601713
2023,"Marco Gonzales","SEA",50,89.04882154882155,,85.85915492957747,,,88.80000305175781,,79.27245097257654,,,79.85918367346939,,,"Marco Gonzales",15467,594835
2023,"Lucas Giolito","- - -",184.1,93.10650370188715,,,,,,83.96947944124584,77.87959258410396,,,80.92727099501109,,,"Lucas Giolito",15474,608337
2023,"Luis Castillo","SEA",197,96.26001405481378,,,,,95.85836100827527,85.67831205985915,,,,88.3473984375,,,"Luis Castillo",15689,622491
2023,"Zack Littell","TBR",71.1,94.03843694395017,,,84.19668292472376,,92.89154146634615,86.9420635516827,,,,,,,"Zack Littell",15823,641793
2023,"Luis Severino","NYY",87.1,96.50646033653847,,90.68864287663756,,,95.69555121527777,84.69215283703072,,,,86.71672354948805,,,"Luis Severino",15890,622663
2023,"Carlos Rodón","NYY",64.1,95.28707782672541,,,,,,85.4201846808104,79.68767390839041,,,85.47499593098958,,,"Carlos Rodon",16137,607074
2023,"Aaron Nola","PHI",193.2,92.72110233516483,,86.32434612771739,,,91.77189520474138,,,79.36888274053224,,85.92641225961539,,,"Aaron Nola",16149,605400
2023,"Brandon Woodruff","MIL",67,95.82336083528037,,,,,94.96244712063319,86.88686671401516,82.91707555259147,,,85.76926448170731,,,"Brandon Woodruff",16162,605540
2023,"Kyle Freeland","COL",155.2,88.83356207770271,,,,,88.66627336876833,84.09491502192982,,80.5872641509434,,84.24932238520408,,,"Kyle Freeland",16256,607536
2023,"Jordan Montgomery","- - -",188.2,93.35386844758065,,88.2000020345052,,,93.27779314159292,,80.51051125386398,,,83.48893813060538,,,"Jordan Montgomery",16511,656756
2023,"Austin Gomber","COL",139,90.58798735511064,,,,,90.827998046875,84.84308395737327,,77.58950384150552,,81.62974258814103,,,"Austin Gomber",16561,596295
2023,"Luke Weaver","- - -",114,93.98444908587001,,90.20250183105469,,,,85.9249173838124,,81.5839231004902,,85.96856951032366,,,"Luke Weaver",16918,596133
2023,"Touki Toussaint","- - -",74.1,93.55377235652516,,,87.5127396160111,,92.85392602848101,86.64864864864865,76.12168354890784,,,,,,"Touki Toussaint",16929,657053
2023,"Trevor Williams","WSN",144.1,89.68047427120142,,,,,88.19737810863874,80.89705592105263,76.73055555555555,,,83.33668903803132,,,"Trevor Williams",16977,592866
2023,"Pablo López","MIN",194,94.88120955177374,,,,,94.46312255859375,84.39133247871517,82.4708222811671,,,88.37617554858934,,,"Pablo Lopez",17085,641154
2023,"Domingo Germán","NYY",103.2,92.29070117630386,,,,,92.4414657964939,,82.86127648716952,,,85.77387152777777,,,"Domingo German",17149,593334
2023,"Ranger Suarez","PHI",125,93.37418994815668,,87.53607536764706,,,92.79012345679013,84.07273171164773,75.75885518391927,,,82.91048177083333,,,"Ranger Suarez",17277,624133
2023,"Michael Kopech","CHW",126.2,95.15520546175051,,,,,,84.83082112760835,80.6164928318299,,,88.68482816889045,,,"Michael Kopech",17282,656629
2023,"Framber Valdez","HOU",198,95.73333740234375,,89.145,,,95.29347826086956,84.67353933608949,80.23973364093959,,,90.13995849082073,,,"Framber Valdez",17295,664285
2023,"Justin Steele","CHC",173.1,91.785258800716,,,,,92.15416463216145,83.25049848734874,80.69412051930146,,,87.4857177734375,,,"Justin Steele",17312,657006
2023,"Jack Flaherty","- - -",141.1,93.11268939393939,,88.71799204040272,,,90.08077063927284,84.21446755847091,,76.09959352814401,,85.32093136809593,,,"Jack Flaherty",17479,656427
2023,"Mitch Keller","PIT",194.1,95.16674654907976,,89.69549851190476,,,93.85534771126761,82.75608938373253,77.98071975401606,,,90.69545676491477,,,"Mitch Keller",17594,656605
2023,"Cristian Javier","HOU",162,92.74470496432818,,,,,,79.50752314814815,,76.55806271601382,,83.71008403361344,,,"Cristian Javier",17606,664299
2023,"Nestor Cortes","NYY",63.1,91.60215967850719,,86.6116895799513,,,89.25999755859375,76.92603550295858,,,,83.41000162760416,,,"Nestor Cortes",17874,641482
2023,"Peter Lambert","COL",56,92.81990032973621,,,,,,86.56949152542373,78.09317848899148,,,86.13517645474138,,,"Peter Lambert",17969,663567
2023,"Logan Webb","SFG",216,92.64017427884616,,,,,92.29662628745318,84.27800543276375,,,,87.45611664463746,,,"Logan Webb",17995,657277
2023,"James Kaprielian","OAK",58.1,92.19549763033176,,,,,91.9177806712963,80.80444568452381,75.94626719916045,,,83.23170731707317,,,"James Kaprielian",18331,621076
2023,"Kenta Maeda","MIN",101,90.96599924116998,,,84.0897455270793,,90.28584721403301,81.6038046875,76.36229668288935,,,,,,"Kenta Maeda",18498,628317
2023,"Dylan Cease","CHW",177,95.564208984375,,,,,,86.25023561507936,,80.22929292929292,,74.59798177083333,,,"Dylan Cease",18525,656302
2023,"Freddy Peralta","MIL",165.2,94.43915605643497,,,,,,82.38238969103392,76.93693403764205,,,88.60770896084337,,,"Freddy Peralta",18679,642547
2023,"Sandy Alcantara","MIA",184.2,97.96614583333333,,,,,97.64480814873417,89.88120152828468,86.13333333333334,,,91.12970430107526,,,"Sandy Alcantara",18684,645261
2023,"Jesse Scholtens","CHW",53.2,92.84598872346699,,,,,,85.22184495192307,74.12823414522059,,,85.48571428571428,,,"Jesse Scholtens",19205,669947
2023,"Dakota Hudson","STL",65,90.83250325520834,,,,,91.24464547976501,84.96646341463415,81.4000019929847,,,84.31666666666666,,,"Dakota Hudson",19206,641712
2023,"Cole Irvin","BAL",58,92.04401408450704,,85.78000139508929,,,91.63846384985207,,77.05915768045774,,,84.13069500309406,,,"Cole Irvin",19244,608344
2023,"Zac Gallen","ARI",210,93.55000196047679,,90.19765231753355,,,93.03181596235795,87.42068965517241,,82.4927978515625,,86.82339955849889,,,"Zac Gallen",19291,668678
2023,"Cal Quantrill","CLE",99.2,93.84706025965073,,88.07888349514563,86.76333705357143,,93.71771712376933,,82.01924924799465,,,86.14046129877168,,,"Cal Quantrill",19312,615698
2023,"Dean Kremer","BAL",172.2,94.63191881918819,,88.7504296875,,,91.90728860294118,82.84166463216145,78.12336865421456,,,85.33426183844011,,,"Dean Kremer",19350,665152
2023,"Corbin Burnes","MIL",193.2,,,94.42180172919109,,,95.30169160487289,86.0342205323194,79.8435576467803,,,89.32080924855491,,,"Corbin Burnes",19361,669203
2023,"Tony Gonsolin","LAD",103,92.44322559931507,,,82.98739110896018,,,86.75296181126645,80.88645418326693,,,,,,"Tony Gonsolin",19388,664062
2023,"Dane Dunning","TEX",147,90.57692307692308,,89.03515625,,,91.00869771080369,82.17454545454545,78.10238211495536,77.54109589041096,,85.63567356418919,,,"Dane Dunning",19409,641540
2023,"Shane Bieber","CLE",128,91.3381379639738,,86.51064935836501,,,,84.62203163675743,,82.52724172108209,,87.17391304347827,,,"Shane Bieber",19427,669456
2023,"Patrick Sandoval","LAA",144.2,93.02727389157972,,,,,93.22827316810344,86.50147267713903,76.49660685911017,,,82.96325810185185,,,"Patrick Sandoval",19447,663776
2023,"Aaron Civale","- - -",122.1,91.84556530367944,,87.6954484605087,85.22941320082721,,92.38145003780242,82.45982739049145,78.10183299389001,,,,,,"Aaron Civale",19479,650644
2023,"Connor Seabold","COL",59,92.521672928051,,,,,,85.33796296296296,78.825,,,80.99652777777777,,,"Connor Seabold",19695,657756
2023,"Shohei Ohtani","LAA",132,96.79535337936046,,88.60981834739263,88.56821554021317,,94.54603019593254,83.66406775740242,75.65921181126645,,,,,,"Shohei Ohtani",19755,660271
2023,"Brandon Bielak","HOU",70.2,91.9728369869403,,,,,92.04327414772727,81.944287109375,79.40303178267045,,,87.05078125,,,"Brandon Bielak",19866,656232
2023,"Griffin Canning","LAA",120,94.65763310185186,,,,,95.03333536783855,88.35471832118354,81.823486328125,,,90.1780355578271,,,"Griffin Canning",19867,656288
2023,"Alex Faedo","DET",58.2,92.81713396680942,,,,,,82.33679885007022,,,,85.88939689867425,,,"Alex Faedo",19874,656412
2023,"Tanner Houck","BOS",106,93.86069589956648,,91.30479138962765,87.63535748106061,,93.40116579523347,83.87061352136432,,,,,,,"Tanner Houck",19879,656557
2023,"Clarke Schmidt","NYY",158.1,,,91.33121486441799,,,93.4478527607362,86.03261375169147,,83.65310077519379,,89.44500122070312,,,"Clarke Schmidt",19899,657376
2023,"Jesús Luzardo","MIA",178.2,96.71638396122897,,91.4181795987216,,,96.53636686466942,85.07242178447277,,,,88.3202875399361,,,"Jesus Luzardo",19959,666200
2023,"Joey Wentz","DET",80.1,93.47550823907956,,86.05802704015544,,,,,77.52958170572917,,,85.30555555555556,,,"Joey Wentz",19962,666214
2023,"Tyler Wells","BAL",108.2,92.44347943215892,,88.65791070798022,,,,83.95101351351352,73.96408725792253,,,85.30662885918674,,,"Tyler Wells",20000,669330
2023,"Bailey Falter","- - -",63,90.60061808770575,,,84.7750015258789,,90.51917674443493,84.43230919471154,76.38649624208861,,,84.57222041377315,,,"Bailey Falter",20070,663559
2023,"Kyle Muller","OAK",60,93.16024596952296,,,,,,86.82693471170033,80.97256097560975,,,87.57551419005102,,,"Kyle Muller",20167,666205
2023,"Garrett Whitlock","BOS",51.2,94.5800048828125,,,,,93.56192660550458,79.20053475935829,,,,82.52794692095588,,,"Garrett Whitlock",20191,676477
2023,"David Peterson","NYM",103,92.63554382324219,,,,,91.47955872252747,85.3375,78.63454663825758,,,85.28591549295774,,,"David Peterson",20302,656849
2023,"Matt Manning","DET",78,93.35222163632326,,,,,,81.9247967907682,79.54778421336206,,,87.68809291294643,,,"Matt Manning",20369,666159
2023,"Kutter Crawford","BOS",107.2,93.30840692934783,,88.43346697515213,82.150390625,,,82.33661417322834,,79.15786856192129,,,,,"Kutter Crawford",20531,676710
2023,"Yusei Kikuchi","TOR",167.2,95.06737667059748,,,,,,88.70656634746922,83.12633805248619,,,88.65992647058823,,,"Yusei Kikuchi",20633,579328
2023,"Cristopher Sánchez","PHI",98.1,,,,,,92.09940271050671,82.7388876123366,,,,81.84177215189874,,,"Cristopher Sanchez",20778,650911
2023,"J.P. France","HOU",133,93.04182836328977,,86.82637798366834,,,,80.1320866059492,76.00930492109634,,,81.77865972751525,,,"J.P. France",21212,641585
2023,"Bailey Ober","MIN",144.1,91.3480714957667,,,,,,81.03807097921225,77.4683845766129,,,83.71871405291411,,,"Bailey Ober",21224,641927
2023,"Tylor Megill","NYM",126.1,94.94072540160643,,,86.05000305175781,,,84.36021569293479,77.17031351725261,,,87.8544921875,,,"Tylor Megill",21318,656731
2023,"Joe Ryan","MIN",161.2,92.27339654325033,,,83.93269600718195,,,80.3354423415493,,,,,,,"Joe Ryan",21390,657746
2023,"Shane McClanahan","TBR",115,96.75190448885976,,,,,,89.31254200268818,83.49773715614887,,,86.90659906914894,,,"Shane McClanahan",21483,663556
2023,"Jake Irvin","WSN",121,94.48208741830065,,,,,93.89383370535714,,80.88536704458842,,,87.79545454545455,,,"Jake Irvin",21504,663623
2023,"Daniel Lynch IV","KCR",52.1,92.58236994219654,,,,,92.4000015258789,87.59138943501655,,80.6565189085145,,84.07610273783186,,,"Daniel Lynch IV",21537,663738
2023,"Luis Medina","OAK",82.1,96.0377339784264,,,,,95.6788990825688,85.39755885840108,79.54478407783742,,,87.1259842519685,,,"Luis Medina",21649,665622
2023,"Edward Cabrera","MIA",91,96.1783063313449,,,,,96.01095622859589,88.19859292473592,84.43368044223237,,,92.8212890625,,,"Edward Cabrera",21690,665795
2023,"Javier Assad","CHC",53.2,92.86321951329023,,88.86137003755364,,,92.365203125,79.79363458806819,75.77499898274739,,,85.1031265258789,,,"Javier Assad",21741,665871
2023,"Braxton Garrett","MIA",156.2,90.77293033494475,,87.52068536931819,,,90.48517758452536,82.83161742576245,77.69409059421183,,,84.12672811059907,,,"Braxton Garrett",21844,666129
2023,"Cole Ragans","KCR",71.2,96.73723958333333,,92.31266276041667,,,,86.64848484848486,,82.04160726505475,,86.69436344630282,,,"Cole Ragans",21846,666142
2023,"Hunter Greene","CIN",112,98.25845207966549,,,,,,87.30332517793595,,,,91.11545632102273,,,"Hunter Greene",22182,668881
2023,"MacKenzie Gore","WSN",136.1,94.9931693989071,,,,,,88.51900816684665,83.22808112850971,,,86.52534936179578,,,"MacKenzie Gore",22201,669022
2023,"Logan Gilbert","SEA",190.2,95.68429962183156,,,85.56736472800925,,93.6875,88.66332360149943,,80.31173270089286,,,,,"Logan Gilbert",22250,669302
2023,"Tarik Skubal","DET",80.1,95.75708119292237,,,,,95.85135135135135,87.62222532242063,,76.43975903614458,,84.26397437920875,,,"Tarik Skubal",22267,669373
2023,"Johan Oviedo","PIT",177.2,95.80350459794697,,,,,95.65436241610739,88.18620861872147,80.92612436655405,,,88.13577394563008,,,"Johan Oviedo",22487,670912
2023,"Taj Bradley","TBR",102.2,96.10959201388889,,88.84798031109865,89.29264987244898,,97.80000305175781,,78.93578856605352,,,,,,"Taj Bradley",22543,671737
2023,"Roansy Contreras","PIT",54.1,94.26780309227749,,,,,,83.68397145356234,76.57575757575758,,,89.11999860491072,,,"Roansy Contreras",22810,672710
2023,"Michael Grove","LAD",52,94.63453023208469,,89.19459327491555,,,94.47058823529412,85.58134671422829,,78.35649604301948,,87.75,,,"Michael Grove",23221,675627
2023,"JP Sears","OAK",172.1,93.07439544189283,,,,,92.125,81.44808467741936,,,,84.10276857718894,,,"JP Sears",23429,676664
2023,"Ryan Weathers","- - -",52,95.08065612911025,,,,,94.89091075550427,80.73567356418918,,,,86.91324869791667,,,"Ryan Weathers",23796,677960
2023,"Brayan Bello","BOS",157,95.52814670138889,,89.14871920072116,,,95.00336816508938,85.3017450191048,,,,86.23738268769968,,,"Brayan Bello",23920,678394
2023,"Grayson Rodriguez","BAL",122,97.3621314717162,,90.01559812213303,,,,82.43890675241157,79.93176700367647,,,83.90381999734608,,,"Grayson Rodriguez",24492,680570
2023,"Josiah Gray","WSN",159,93.52414696848291,,88.79117647058824,,,93.11882432945345,85.11082416765755,82.16255678689427,,,88.58000217013888,,,"Josiah Gray",24580,680686
2023,"Kyle Bradish","BAL",168.2,94.47702438766892,,,,,94.96739783653847,88.06884469696969,84.80787575218818,,,90.8082191780822,,,"Kyle Bradish",24586,680694
2023,"Reese Olson","DET",91.2,94.75224215246637,,,,,94.7319749216301,84.84133611691023,78.83789576480264,,,87.75229635198745,,,"Reese Olson",24968,681857
2023,"Brady Singer","KCR",159.2,90.85999755859375,,,,,92.09278737791135,83.97032374100719,,,,87.67378048780488,,,"Brady Singer",25377,663903
2023,"Jhony Brito","NYY",52.2,95.88733072916666,,,,,96.06241702410131,83.31904916914682,,80.42922926682692,,88.6429588786101,,,"Jhony Brito",25386,666745
2023,"George Kirby","SEA",190.2,96.11672380845324,,,84.852630436769,,95.80952380952381,86.25072363983813,,81.8401210455247,,86.59411381740196,,75.0999984741211,"George Kirby",25436,669923
2023,"Brandon Williamson","CIN",117,92.79555121527778,,89.26470588235294,,,,81.73553497779187,73.1439040269309,,,84.01097178683385,,,"Brandon Williamson",25463,682227
2023,"Hunter Brown","HOU",152.2,95.69242416530945,,91.72412574404763,88.18661571112204,,95.95999755859376,84.49091131036931,,82.89392279984423,,,,,"Hunter Brown",25880,686613
2023,"Ryne Nelson","ARI",138.1,94.34720394736843,,85.64559994103773,,,,81.75167785234899,76.3528487042683,,,83.31660983306189,,,"Ryne Nelson",26253,669194
2023,"Tommy Henry","ARI",87.2,90.66947916666666,,,,,,83.15632296156609,79.13169958726415,,,83.97602849953184,,,"Tommy Henry",26285,674072
2023,"Alek Manoah","TOR",87.1,92.80163424744897,,,,,92.6470588235294,80.76548631656804,,,,86.30463324652777,,,"Alek Manoah",26410,666201
2023,"Reid Detmers","LAA",148.2,94.31727237310774,,,,,,88.72578125,74.71524597772277,,,84.84255180629432,,,"Reid Detmers",27468,672282
2023,"Jared Shuster","ATL",52.2,91.35564304461943,,,,,,84.93838028169014,,,,82.19497389290201,,,"Jared Shuster",27472,694363
2023,"Bobby Miller","LAD",124.1,99.04673721340389,,,,,98.75504903590425,89.66608415570175,80.6320463570442,,,88.20063694267516,,,"Bobby Miller",27483,676272
2023,"Spencer Strider","ATL",186.2,97.24471469622331,,,,,,85.6196549976145,,,,87.02532986111112,,,"Spencer Strider",27498,675911
2023,"Graham Ashcraft","CIN",145.2,,,95.81227769308943,,,96.51777777777778,88.25921658986175,,,,90.4000015258789,,,"Graham Ashcraft",27552,668933
2023,"Logan Allen","CLE",125.1,91.40072527258567,,86.34814711474868,,,,79.25037730823864,,,,82.7077109719163,,,"Logan Allen",27589,671106
2023,"Luis Ortiz","PIT",73,96.19866720307309,,92.625,,,95.85722598635694,85.77257052680798,,,,89.70493947723766,,,"Luis Ortiz",27646,682847
2023,"Ken Waldichuk","OAK",103,93.08274701510722,,,,,,80.87391149950592,74.30476306733631,,,84.10341563566553,,,"Ken Waldichuk",27681,686610
2023,"Louis Varland","MIN",56,94.8910065874036,,88.99618191189236,,,,83.72727272727273,,,,85.54219825114679,,,"Louis Varland",27691,686973
2023,"Eury Pérez","MIA",91.1,97.52884011836441,,,,,,86.42304770084567,81.16355140186916,,,89.70199869791666,,,"Eury Perez",27768,691587
2023,"Bryce Elder","ATL",174.2,90.72199157395288,,,,,89.46955969887955,82.7410536779324,,,,84.98435496794872,,,"Bryce Elder",27779,693821
2023,"Brandon Pfaadt","ARI",90,93.66393902658046,,,,,93.115234375,83.73333710748793,78.77529296875,,,86.66648832280585,,,"Brandon Pfaadt",27782,694297
2023,"Bryce Miller","SEA",131.1,95.09371173469388,,,,,95.14375,84.95095788043479,78.23333062065973,,,85.03418803418803,,,"Bryce Miller",29837,682243
2023,"Emmet Sheehan","LAD",53.1,95.3845356436731,,,,,,85.68216329225352,,,,82.86103642451299,,,"Emmet Sheehan",29839,686218
2023,"Andrew Abbott","CIN",109.1,92.72368421052632,,,,,,82.94951827076677,80.87314935378086,,,86.63741809475806,,,"Andrew Abbott",29911,671096
2023,"Gavin Williams","CLE",82,95.66114936440678,,,,,,84.87973600898692,76.24510472074468,,,88.22820262419872,,,"Gavin Williams",30122,668909
2023,"Tanner Bibee","CLE",142,94.90402193784278,,,,,,84.71082553742038,78.3427870639535,,,83.82435030764249,,,"Tanner Bibee",30134,676440
2023,"Bryan Woo","SEA",87.2,95.1301891568483,,,,,94.99105479336043,85.96858677053314,,,,89.70000184257076,,,"Bryan Woo",30279,693433
2023,"Kodai Senga","NYM",166.1,95.66104953972868,,90.80358501969914,,83.23232746412387,,82.7416690779321,72.82133463541666,,,,,,"Kodai Senga",31838,673540
2022,"Zack Greinke","KCR",137,89.1549389367816,,85.8242074927954,,,89.43529794730392,81.7827380952381,71.95692978896103,,,86.46898500167113,,,"Zack Greinke",1943,425844
2022,"Clayton Kershaw","LAD",126.1,90.72200874660327,,,,,90.8375015258789,86.59452528625954,73.1980053467608,,,83.8272705078125,,,"Clayton Kershaw",2036,477132
2022,"Adam Wainwright","STL",191.2,87.97474269411263,,84.30331234056122,,,88.58323765786453,75.26666768391927,72.92947591145834,67.66060754024622,,82.18253968253968,,,"Adam Wainwright",2233,425794
2022,"Corey Kluber","TBR",164,88.89999728732639,,86.29964056912992,,,88.87917933130699,,80.7230182642003,,,82.91944134424604,,,"Corey Kluber",2429,446372
2022,"Lance Lynn","CHW",121.2,92.93207582077503,,88.79369323613767,,,91.43759545347744,86.0055519386574,82.03103672772988,,,85.75526187294408,,,"Lance Lynn",2520,458681
2022,"Max Scherzer","NYM",145.1,94.01454412512716,,89.20873786407768,,,,84.9422588045635,74.979501953125,,,84.07941032858456,,,"Max Scherzer",3137,453286
2022,"Aníbal Sánchez","WSN",69.1,89.84492942330918,,87.2485119047619,,,89.11702127659575,83.01856863839286,75.44347967617753,,,79.89365079365079,,,"Anibal Sanchez",3284,434671
2022,"Charlie Morton","ATL",172,94.91120407245631,,88.36863612776753,,,94.68151815181518,,81.26987154038113,,,87.16048702116936,,,"Charlie Morton",4676,450203
2022,"Rich Hill","BOS",124.1,88.49675030896893,,84.19883116488327,,,87.26666259765625,69.22606727636256,71.93417858403954,65.79999743009868,,82.76547386532738,,,"Rich Hill",4806,448179
2022,"Madison Bumgarner","ARI",158.2,91.19078521025345,,87.43356997971603,,,90.79500122070313,83.3,78.59213838408644,,,85.49446508550488,,,"Madison Bumgarner",5524,518516
2022,"Chris Archer","MIN",102.2,93.03072345219435,,,,,,88.73800505050505,81.72978827293883,,,86.99087303944867,,,"Chris Archer",6345,502042
2022,"Jake Odorizzi","- - -",106.1,92.05304432744565,,87.64357006643701,85.05150632316054,,,82.58527131782945,71.85652138530344,,,,,,"Jake Odorizzi",6397,543606
2022,"Alex Cobb","SFG",149.2,95.25999755859375,,,89.64465284533074,,94.80917159763314,85.0999984741211,,83.84027132601351,,,,,"Alex Cobb",6562,502171
2022,"Carlos Carrasco","NYM",152,93.18877010233918,,,,,91.8967061584249,84.84813294491525,81.06969598327021,,,87.36020499578414,,,"Carlos Carrasco",6632,471911
2022,"Johnny Cueto","CHW",153.1,91.42577264592511,,86.93311631944445,,,91.43738489871086,83.50846354166667,69.92666829427084,,,82.60945226648352,,,"Johnny Cueto",6893,456501
2022,"Martín Pérez","TEX",196.1,92.73755603902954,,89.85524753970995,,,92.62888763107722,84.5,78.76346059945914,,,84.40668666464155,,,"Martin Perez",6902,527048
2022,"Jordan Lyles","BAL",179,91.75869336143309,,84.88607594936708,,,90.77142857142857,80.02444134078212,79.1,,,86.34608272923198,,,"Jordan Lyles",7593,543475
2022,"Paolo Espino","WSN",83.2,88.34130434782608,,,,,,77.62125707752614,71.28810705236486,,,83.60821784032534,,,"Paolo Espino",8246,502179
2022,"Justin Verlander","HOU",175,95.01939163498099,,,,,,87.42886178861788,79.03543469959267,,,86.24603174603175,,,"Justin Verlander",8700,434378
2022,"Nathan Eovaldi","BOS",109.1,95.7379298631934,,90.56171316964286,87.80137848657024,,,85.93302255306604,78.29813664596273,,,,,,"Nathan Eovaldi",9132,543135
2022,"Patrick Corbin","WSN",152.2,92.07680532094595,,,,,92.82605042016807,81.74096330461639,74.19999694824219,,,82.42626728110599,,,"Patrick Corbin",9323,571578
2022,"Dallas Keuchel","- - -",60.2,87.91600260416666,,85.1724730073736,,,87.19278828581871,77.00322895665323,,,,79.20686370251225,,,"Dallas Keuchel",9434,572971
2022,"Miles Mikolas","STL",199.1,93.51282169117647,,,,,92.95745097600286,87.7006329113924,76.11788612947123,65.46666802300348,,82.63064673639113,,,"Miles Mikolas",9803,571945
2022,"Mike Minor","CIN",98,90.35552270372928,,,,,89.8499984741211,85.38850574712643,,79.15274617960165,,84.17752700617284,,,"Mike Minor",10021,501985
2022,"Kyle Gibson","PHI",167.2,92.03302991207951,,89.37355667372881,,,91.65331396293888,83.29082616843033,79.2376983802356,,,84.65423728813559,,,"Kyle Gibson",10123,502043
2022,"Zack Wheeler","PHI",153,95.92054421342685,,90.63047138047138,,,95.43077310794045,90.71749877929688,81.2654790369217,,,89.54285830543155,,,"Zack Wheeler",10310,554430
2022,"Drew Hutchison","DET",89.2,92.36854967948717,,,,,92.63489786783855,86.10444155092593,,,,86.3385553934488,,,"Drew Hutchison",10732,571800
2022,"Jacob deGrom","NYM",64.1,98.87399278307174,,,,,,92.63767149390245,83.44375101725261,,,92.01298701298701,,,"Jacob deGrom",10954,594798
2022,"Merrill Kelly","ARI",200.1,92.56596029334038,,90.83508467348928,,,92.52583352695167,85.03333536783855,82.1743942481884,,,88.61911076070336,,,"Merrill Kelly",11156,518876
2022,"Jose Quintana","- - -",165.2,91.17686034658512,,,,,91.42354347673766,,78.39516869288512,,,86.35593588159134,,,"Jose Quintana",11423,500779
2022,"Robbie Ray","SEA",189,93.38997232664995,,,,,93.3334355376766,87.18236055996472,,79.70517073006465,,86.91904994419643,,,"Robbie Ray",11486,592662
2022,"José Ureña","COL",89.1,95.94628099173553,,,,,95.66588642996109,86.81617461253369,,,,90.19874277836135,,,"Jose Urena",11589,570632
2022,"Jameson Taillon","NYY",177.1,94.07992124748996,,90.69747510843848,,,94.1802626921521,86.1337760910816,81.12149947161836,,,87.73445706407563,,,"Jameson Taillon",11674,592791
2022,"Drew Smyly","CHC",106.1,,,88.60970243566176,,,92.58194539835165,,,78.7124313766892,,82.60000101725261,,,"Drew Smyly",11760,592767
2022,"Noah Syndergaard","- - -",132.2,94.08533365885417,,85.76666814630681,88.3499984741211,,93.58710446147799,85.15494129269622,77.77922638369279,,,88.47418595316417,,,"Noah Syndergaard",11762,592789
2022,"Taijuan Walker","NYM",157.1,93.70738827284946,,88.44235409007354,88.75790888062409,,92.90362460371377,84.85856079404466,75.00783500144009,,,,,,"Taijuan Walker",11836,592836
2022,"Kyle Hendricks","CHC",84.1,86.87961002967877,,,,,86.48509803185097,,72.71124877929688,,,79.91767554479419,,,"Kyle Hendricks",12049,543294
2022,"Chris Bassitt","NYM",181.2,93.22963169642857,,89.04578470130522,,,92.77505499482402,78.91261017628206,71.56359102244389,,,85.40628348214285,,,"Chris Bassitt",12304,605135
2022,"Adrian Houser","MIL",100.2,94.28781127929688,,,,,93.74239451324885,84.96776536673553,81.11895549466824,,,85.40115832731213,,,"Adrian Houser",12718,605288
2022,"Nick Martinez","SDP",52.1,92.84748060926259,,87.46985581341912,,,92.77646771599265,,81.39432347074468,,,79.42314995659723,,,"Nick Martinez",12730,607259
2022,"Sonny Gray","MIN",119.2,92.1124970407197,,88.80000305175781,,,92.05776074016563,82.40611494348404,78.76637190934066,73.06666564941406,,87.05789345189145,,,"Sonny Gray",12768,543243
2022,"Mike Clevinger","SDP",112.1,93.63204689735336,,86.624139427682,,,93.18146989729021,79.89440203562341,76.81718444824219,,,86.33582783255348,,,"Mike Clevinger",12808,605182
2022,"Tyler Anderson","LAD",170.2,90.73410447271773,,85.70019157088123,,,88.9797595796131,,73.203125,,,79.01982409466328,,,"Tyler Anderson",12880,542881
2022,"Dylan Bundy","MIN",140,89.00057803468208,,,,,89.72875816993464,79.1302133126195,72.18398268398268,,,81.14558440563725,,,"Dylan Bundy",12917,605164
2022,"Joe Musgrove","SDP",181,92.93549222201767,,90.09963768115942,,,92.37448120117188,82.91005522629311,81.33918056203358,,,86.50167488652235,,,"Joe Musgrove",12970,605397
